"vng_id"	"name_0"	"name_1"	"name_2"	"name_3"
241550813	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Hồng"
241550816	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Hội"
241550819	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Hiếu"
241550812	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Hưng"
241550820	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Liên"
241550825	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Khánh"
241550804	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Lạc"
241550824	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Lộc"
241550807	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Lợi"
241550805	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Lâm"
241550823	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Long"
241550802	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Mai"
241550810	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Minh"
241550811	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Phú"
241550806	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Sơn"
241550817	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Tân"
241550818	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Thắng"
241550814	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Thịnh"
241550809	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Thọ"
241550815	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Trung"
241550803	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Nghĩa Đàn"	"Xã Nghĩa Yên"
241550414	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Căm Muộn"
241550408	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Châu Kim"
241550411	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Châu Thôn"
241550403	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Đồng Văn"
241550410	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Quế Sơn"
241550404	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Hạnh Dịch"
241550401	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Thị trấn Kim Sơn"
241550409	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Mường Nọc"
241550406	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Nậm Giải"
241550412	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Nậm Nhoóng"
241550903	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Tiến"
241550413	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Quang Phong"
241550402	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Thông Thụ"
241550405	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Tiền Phong"
241550407	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quế Phong"	"Xã Tri Lễ"
241551001	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Thị trấn Cầu Giát"
241550502	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Bính"
241550502	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Bính"
241550507	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Hạnh"
241550504	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Hội"
241550511	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Hoàn"
241550505	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Nga"
241550509	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Phong"
241550508	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Thắng"
241550503	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Thuận"
241550506	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Châu Tiến"
241020401	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Gia Viễn"	"Thị trấn Me"
241550512	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Xã Diên Lãm"
241550501	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Châu"	"Thị trấn Tân Lạc"
241550921	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Bắc Sơn"
241550910	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Cường"
241550916	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Đình"
241550904	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Hồng"
241020719	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Xã Lai Thành"
241550908	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Lộc"
241550919	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Lý"
241550911	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Quang"
241550915	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Thái"
241550906	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Châu Thành"
241550905	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Đồng Hợp"
241550920	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Hạ Sơn"
241550907	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Liên Hợp"
241550913	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Minh Hợp"
241550918	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Nam Sơn"
241551027	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã An Hòa"
241550914	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Nghĩa Xuân"
241550901	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Thị trấn Quỳ Hợp"
241550909	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Tam Hợp"
241550912	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Thọ Hợp"
241550917	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Văn Lợi"
241550902	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳ Hợp"	"Xã Yên Hợp"
241020716	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Xã Lưu Phương"
241551007	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Ngọc Sơn"
241551011	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Bảng"
241551011	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Bảng"
241551004	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Châu"
241551022	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Diện"
241551016	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Đôi"
241551024	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Giang"
241551014	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Hậu"
241550301	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Phường Hoà Hiếu"
241551018	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Hồng"
241551009	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Hoa"
241551023	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Hưng"
241551015	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Lâm"
241551032	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Long"
241551017	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Lương"
241551012	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Mỹ"
241551021	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Minh"
241551025	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Ngọc"
241551026	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Nghĩa"
241020711	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Xã Như Hòa"
241551008	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Tam"
241551003	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Tân"
241551010	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Thạch"
241551002	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Thắng"
241551030	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Thọ"
241551013	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Thanh"
241551031	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Thuận"
241020701	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Thị trấn Phát Diệm"
241551006	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Văn"
241551019	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Quỳnh Yên"
241551029	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Sơn Hải"
241551005	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Tân Sơn"
241551033	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Tân Thắng"
241551028	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Quỳnh Lưu"	"Xã Tiến Thủy"
241551206	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Bình"
241020710	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Xã Quang Thiện"
241551208	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Đồng Văn"
241551205	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Giai Xuân"
241551218	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Hương Sơn"
241551217	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Kỳ Sơn"
241551219	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Kỳ Tân"
241551207	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Đồng"
241551215	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Dũng"
241551210	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Hợp"
241551222	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Hành"
241551211	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Hoàn"
241551212	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Phúc"
241020717	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Xã Tân Thành"
241551209	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Nghĩa Thái"
241551220	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Phú Sơn"
241551214	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Tân An"
241551202	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Tân Hợp"
241551221	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Tân Hương"
241551201	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Thị trấn Tân Kỳ"
241551216	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Tân Long"
241551203	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Tân Phú"
241551204	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Tân Xuân"
241551213	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tân Kỳ"	"Xã Tiên Kỳ"
241550310	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Xã Đông Hiếu"
241550305	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Phường Long Sơn"
241550304	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Xã Nghĩa Hòa"
241550307	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Xã Nghĩa Mỹ"
241550309	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Xã Nghĩa Thuận"
241550306	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Xã Nghĩa Tiến"
241550302	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Phường Quang Phong"
241550303	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Phường Quang Tiến"
241550308	"Vietnam"	"Tỉnh Nghệ An"	"Thị xã Thái Hoà"	"Xã Tây Hiếu"
241551702	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Cát Văn"
241551720	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Đồng Văn"
241551704	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Hạnh Lâm"
241551718	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Ngọc Lâm"
241551721	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Ngọc Sơn"
241551707	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Phong Thịnh"
241551723	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh An"
241551724	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Chi"
241551701	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Thị trấn Thanh Chương"
241551715	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Đồng"
241551717	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Hương"
241551740	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Đức"
241551726	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Dương"
241551735	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Giang"
241551734	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Hà"
241551706	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Hòa"
241551711	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Hưng"
241551732	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Khai"
241551728	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Khê"
241551737	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Lâm"
241551712	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Liên"
241551719	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Lĩnh"
241551730	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Long"
241551727	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Lương"
241551709	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Mỹ"
241551522	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Hợp Thành"
241551738	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Mai"
241551716	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Ngọc"
241551703	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Nho"
241551708	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Phong"
241551705	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Sơn"
241551518	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Hoa Thành"
241551722	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Thịnh"
241551731	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Thủy"
241551710	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Tiên"
241551713	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Tường"
241551736	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Tùng"
241551714	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Văn"
241551536	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Bảo Thành"
241551739	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Xuân"
241551733	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Thanh Yên"
241551729	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Võ Liệt"
241551725	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Thanh Chương"	"Xã Xuân Tường"
241550704	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Hữu Khuông"
241550701	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Thị trấn Hòa Bình"
241020715	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Xã Thượng Kiệm"
241550708	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Lưỡng Minh"
241550711	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Lưu Kiền"
241550702	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Mai Sơn"
241550706	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Nga My"
241550714	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Tam Thái"
241550703	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Nhôn Mai"
241550715	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Tam Đình"
241550718	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Tam Hợp"
241550717	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Tam Quang"
241550107	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Hưng Dũng"
241020721	"Vietnam"	"Tỉnh Ninh Bình"	"Huyện Kim Sơn"	"Xã Văn Hải"
241550712	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Thạch Giám"
241550708	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Lưỡng Minh"
241550707	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Xiêng My"
241550709	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Yên Hòa"
241550710	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Yên Na"
241550109	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Quang Trung"
241550716	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Yên Thắng"
241550705	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Tương Dương"	"Xã Yên Tĩnh"
241550113	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Bến Thủy"
241550108	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Cửa Nam"
241550110	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Đội Cung"
241550101	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Đông Vĩnh"
241550114	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Hồng Sơn"
241550102	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Hà Huy Tập"
241550105	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Hưng Bình"
241550125	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Hưng Chính"
241550117	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Hưng Đông"
241550119	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Hưng Hòa"
241550118	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Hưng Lộc"
241550106	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Hưng Phúc"
241550103	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Lê Lợi"
241550111	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Lê Mao"
241550122	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Nghi Ân"
241550124	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Nghi Đức"
241550123	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Nghi Kim"
241550121	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Nghi Liên"
241550116	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Xã Nghi Phú"
241550104	"Vietnam"	"Tỉnh Nghệ An"	"Thành phố Vinh"	"Phường Quán Bàu"
241551524	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Bắc Thành"
241551538	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Công Thành"
241551534	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Đại Thành"
241551516	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Đồng Thành"
241551506	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Đức Thành"
241551510	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Đô Thành"
241551508	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Hậu Thành"
241551515	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Hồng Thành"
241551509	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Hùng Thành"
241551532	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Khánh Thành"
241551507	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Kim Thành"
241551504	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Lăng Thành"
241551535	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Liên Thành"
241551527	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Long Thành"
241551531	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Lý Thành"
241551511	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Thọ Thành"
241551537	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Mỹ Thành"
241551502	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Mã Thành"
241551528	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Minh Thành"
241551529	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Nam Thành"
241551525	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Nhân Thành"
241551517	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Phú Thành"
241551514	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Phúc Thành"
241551512	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Quang Thành"
241551539	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Sơn Thành"
241551505	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Tân Thành"
241551519	"Vietnam"	"Tỉnh Nghệ An"	"Huyện Yên Thành"	"Xã Tăng Thành"
