Tinh Phu Tho	40	Phu Ninh	6	Xa Tien Du	13	400613	Tỉnh Phú Thọ	Huyện Phù Ninh	Xã Tiên Du
Tinh Phu Tho	40	Phu Ninh	6	Xa Phu Nham	14	400614	Tỉnh Phú Thọ	Huyện Phù Ninh	Xã Phú Nham
Tinh Phu Tho	40	Phu Ninh	6	Xa Binh Bo	15	400615	Tỉnh Phú Thọ	Huyện Phù Ninh	Xã Bình Bộ
Tinh Phu Tho	40	Phu Ninh	6	Xa An Dao	16	400616	Tỉnh Phú Thọ	Huyện Phù Ninh	Xã An Đạo
Tinh Phu Tho	40	Phu Ninh	6	Xa Tu Da	17	400617	Tỉnh Phú Thọ	Huyện Phù Ninh	Xã Tử Đà
Tinh Phu Tho	40	Phu Ninh	6	Xa Phu Ninh	18	400618	Tỉnh Phú Thọ	Huyện Phù Ninh	Xã Phù Ninh
Tinh Phu Tho	40	Phu Ninh	6	Xa Vinh Phu	19	400619	Tỉnh Phú Thọ	Huyện Phù Ninh	Xã Vĩnh Phú
Tinh Phu Tho	40	Huyen Yen Lap	7			400700	Tỉnh Phú Thọ	Huyện Yên Lập	
Tinh Phu Tho	40	Huyen Yen Lap	7	Thi tran Yen Lap	1	400701	Tỉnh Phú Thọ	Huyện Yên Lập	Thị trấn Yên Lập
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa My Lung	2	400702	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Mỹ Lung
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa My Luong	3	400703	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Mỹ Lương
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Luong Son	4	400704	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Lương Sơn
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Xuan An	5	400705	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Xuân An
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Xuan Vien	6	400706	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Xuân Viên
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Xuan Thuy	7	400707	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Xuân Thủy
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Trung Son	8	400708	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Trung Sơn
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Hung Long	9	400709	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Hưng Long
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Nga Hoang	10	400710	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Nga Hoàng
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Dong Lac	11	400711	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Đồng Lạc
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Thuong Long	12	400712	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Thượng Long
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Dong Thinh	13	400713	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Đồng Thịnh
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Phuc Khanh	14	400714	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Phúc Khánh
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Minh Hoa	15	400715	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Minh Hòa
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Ngoc Lap	16	400716	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Ngọc Lập
Tinh Phu Tho	40	Huyen Yen Lap	7	Xa Ngoc Dong	17	400717	Tỉnh Phú Thọ	Huyện Yên Lập	Xã Ngọc Đồng
Tinh Phu Tho	40	Huyen Cam Khe	8			400800	Tỉnh Phú Thọ	Huyện Cẩm Khê	
Tinh Phu Tho	40	Huyen Cam Khe	8	Thi tran Song Thao	1	400801	Tỉnh Phú Thọ	Huyện Cẩm Khê	Thị trấn Sông Thao
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Tien Luong	2	400802	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Tiên Lương
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Tuy Loc	3	400803	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Tuy Lộc
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Ngo Xa	4	400804	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Ngô Xá
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Phuong Xa	5	400805	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Phương Xá
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Phuong Vi	6	400806	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Phượng Vĩ
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Dong Cam	7	400807	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Đồng Cam
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Thuy Lieu	8	400808	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Thụy Liễu
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Phung Xa	9	400809	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Phùng Xá
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Son Nga	10	400810	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Sơn Nga
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Sai Nga	11	400811	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Sai Nga
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Tung Khe	12	400812	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Tùng Khê
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Tam Son	13	400813	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Tam Sơn
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Van Ban	14	400814	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Văn Bán
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Cap Dan	15	400815	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Cấp Dẫn
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Thanh Nga	16	400816	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Thanh Nga
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Xuong Thinh	17	400817	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Xương Thịnh
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Phu Khe	18	400818	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Phú Khê
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Son Tinh	19	400819	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Sơn Tình
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Yen Tap	20	400820	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Yên Tập
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Huong Lung	21	400821	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Hương Lung
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Ta Xa	22	400822	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Tạ Xá
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Phu Lac	23	400823	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Phú Lạc
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Tinh Cuong	24	400824	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Tình Cương
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Chuong Xa	25	400825	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Chương Xá
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Hien Da	26	400826	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Hiền Đa
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Van Khuc	27	400827	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Văn Khúc
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Yen Duong	28	400828	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Yên Dưỡng
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Cat Tru	29	400829	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Cát Trù
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Dieu Luong	30	400830	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Điêu Lương
Tinh Phu Tho	40	Huyen Cam Khe	8	Xa Dong Luong	31	400831	Tỉnh Phú Thọ	Huyện Cẩm Khê	Xã Đồng Lương
Tinh Phu Tho	40	Huyen Tam Nong	9			400900	Tỉnh Phú Thọ	Huyện Tam Nông	
Tinh Phu Tho	40	Huyen Tam Nong	9	Thi tran Hung Hoa	1	400901	Tỉnh Phú Thọ	Huyện Tam Nông	Thị trấn Hưng Hoá
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Vuc Truong	2	400902	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Vực Trường
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Hien Quan	3	400903	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Hiền Quan
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Huong Nha	4	400904	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Hương Nha
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Thanh Uyen	5	400905	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Thanh Uyên
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Xuan Quang	6	400906	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Xuân Quang
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Tu My	7	400907	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Tứ Mỹ
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Van Luong	8	400908	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Văn Lương
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Hung Do	9	400909	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Hùng Đô
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Phuong Thinh	10	400910	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Phương Thịnh
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Tam Cuong	11	400911	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Tam Cường
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Co Tiet	12	400912	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Cổ Tiết
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Quang Huc	13	400913	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Quang Húc
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Huong Non	14	400914	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Hương Nộn
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Te Le	15	400915	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Tề Lễ
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Tho Van	16	400916	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Thọ Văn
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Di Nau	17	400917	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Dị Nậu
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Hong Da	18	400918	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Hồng Đà
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Dau Duong	19	400919	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Dậu Dương
Tinh Phu Tho	40	Huyen Tam Nong	9	Xa Thuong Nong	20	400920	Tỉnh Phú Thọ	Huyện Tam Nông	Xã Thượng Nông
Tinh Phu Tho	40	Huyen Lam Thao	10			401000	Tỉnh Phú Thọ	Huyện Lâm Thao	
Tinh Phu Tho	40	Huyen Lam Thao	10	Thi tran Lam Thao	1	401001	Tỉnh Phú Thọ	Huyện Lâm Thao	Thị trấn Lâm Thao
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Tien Kien	2	401002	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Tiên Kiên
Tinh Phu Tho	40	Huyen Lam Thao	10	Thi tran Hung Son	3	401003	Tỉnh Phú Thọ	Huyện Lâm Thao	Thị trấn Hùng Sơn
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Xuan Lung	4	401004	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Xuân Lũng
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Xuan Huy	5	401005	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Xuân Huy
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Thach Son	6	401006	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Thạch Sơn
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Son Vi	7	401007	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Sơn Vi
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Hop Hai	8	401008	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Hợp Hải
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Son Duong	9	401009	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Sơn Dương
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Cao Xa	10	401010	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Cao Xá
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Kinh Ke	11	401011	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Kinh Kệ
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Vinh Lai	12	401012	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Vĩnh Lại
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Tu Xa	13	401013	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Tứ Xã
Tinh Phu Tho	40	Huyen Lam Thao	10	Xa Ban Nguyen	14	401014	Tỉnh Phú Thọ	Huyện Lâm Thao	Xã Bản Nguyên
Tinh Phu Tho	40	Huyen Thanh Son	11			401100	Tỉnh Phú Thọ	Huyện Thanh Sơn	
Tinh Phu Tho	40	Huyen Thanh Son	11	Thi tran Thanh Son	1	401101	Tỉnh Phú Thọ	Huyện Thanh Sơn	Thị trấn Thanh Sơn
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Son Hung	2	401102	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Sơn Hùng
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Dich Qua	3	401103	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Địch Quả
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Giap Lai	4	401104	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Giáp Lai
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Thuc Luyen	5	401105	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Thục Luyện
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Vo Mieu	6	401106	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Võ Miếu
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Thach Khoan	7	401107	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Thạch Khoán
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Cu Thang	8	401108	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Cự Thắng
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Tat Thang	9	401109	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Tất Thắng
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Van Mieu	10	401110	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Văn Miếu
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Cu Dong	11	401111	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Cự Đồng
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Thang Son	12	401112	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Thắng Sơn
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Tan Minh	13	401113	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Tân Minh
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Huong Can	14	401114	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Hương Cần
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Kha Cuu	15	401115	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Khả Cửu
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Dong Cuu	16	401116	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Đông Cửu
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Tan Lap	17	401117	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Tân Lập
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Yen Lang	18	401118	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Yên Lãng
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Yen Luong	19	401119	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Yên Lương
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Thuong Cuu	20	401120	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Thượng Cửu
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Luong Nha	21	401121	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Lương Nha
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Yen Son	22	401122	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Yên Sơn
Tinh Phu Tho	40	Huyen Thanh Son	11	Xa Tinh Nhue	23	401123	Tỉnh Phú Thọ	Huyện Thanh Sơn	Xã Tinh Nhuệ
Tinh Phu Tho	40	Huyen Thanh Thuy	12			401200	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Dao Xa	1	401201	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Đào Xá
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Thach Dong	2	401202	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Thạch Đồng
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Xuan Loc	3	401203	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Xuân Lộc
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Tan Phuong	4	401204	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Tân Phương
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Thi tran Thanh Thuy	5	401205	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Thị trấn Thanh Thủy
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Son Thuy	6	401206	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Sơn Thủy
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Bao Yen	7	401207	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Bảo Yên
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Doan Ha	8	401208	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Đoan Hạ
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Dong Luan	9	401209	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Đồng Luận
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Hoang Xa	10	401210	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Hoàng Xá
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Trung Thinh	11	401211	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Trung Thịnh
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Trung Nghia	12	401212	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Trung Nghĩa
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Phuong Mao	13	401213	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Phượng Mao
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Yen Mao	14	401214	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Yến Mao
Tinh Phu Tho	40	Huyen Thanh Thuy	12	Xa Tu Vu	15	401215	Tỉnh Phú Thọ	Huyện Thanh Thuỷ	Xã Tu Vũ
Tinh Phu Tho	40	Huyen Tan Son	13			401300	Tỉnh Phú Thọ	Huyện Tân Sơn	
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Thu Cuc	1	401301	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Thu Cúc
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Thach Kiet	2	401302	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Thạch Kiệt
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Thu Ngac	3	401303	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Thu Ngạc
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Kiet Son	4	401304	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Kiệt Sơn
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Dong Son	5	401305	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Đồng Sơn
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Lai Dong	6	401306	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Lai Đồng
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Tan Phu	7	401307	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Tân Phú
Tinh Phu Tho	40	Huyen Tan Son	13	Xa My Thuan	8	401308	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Mỹ Thuận
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Tan Son	9	401309	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Tân Sơn
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Xuan Dai	10	401310	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Xuân Đài
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Minh Dai	11	401311	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Minh Đài
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Van Luong	12	401312	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Văn Luông
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Xuan Son	13	401313	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Xuân Sơn
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Long Coc	14	401314	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Long Cốc
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Kim Thuong	15	401315	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Kim Thượng
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Tam Thanh	16	401316	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Tam Thanh
Tinh Phu Tho	40	Huyen Tan Son	13	Xa Vinh Tien	17	401317	Tỉnh Phú Thọ	Huyện Tân Sơn	Xã Vinh Tiền
Tinh Vinh Phuc	26					260000	Tỉnh Vĩnh Phúc		
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1			260100	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Phuong Tich Son	1	260101	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Phường Tích Sơn
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Phuong Lien Bao	2	260102	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Phường Liên Bảo
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Phuong Hoi Hop	3	260103	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Phường Hội Hợp
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Phuong Dong Da	4	260104	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Phường Đống Đa
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Phuong Ngo Quyen	5	260105	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Phường Ngô Quyền
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Phuong Dong Tam	6	260106	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Phường Đồng Tâm
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Xa Dinh Trung	7	260107	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Xã Định Trung
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Phuong Khai Quang	8	260108	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Phường Khai Quang
Tinh Vinh Phuc	26	Thanh pho Vinh Yen	1	Xa Thanh Tru	9	260109	Tỉnh Vĩnh Phúc	Thành phố Vĩnh Yên	Xã Thanh Trù
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2			260200	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Phuong Trung Trac	1	260201	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Phường Trưng Trắc
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Phuong Hung Vuong	2	260202	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Phường Hùng Vương
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Phuong Trung Nhi	3	260203	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Phường Trưng Nhị
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Phuong Phuc Thang	4	260204	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Phường Phúc Thắng
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Phuong Xuan Hoa	5	260205	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Phường Xuân Hoà
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Phuong Dong Xuan	6	260206	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Phường Đồng Xuân
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Xa Ngoc Thanh	7	260207	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Xã Ngọc Thanh
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Xa Cao Minh	8	260208	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Xã Cao Minh
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Xa Nam Viem	9	260209	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Xã Nam Viêm
Tinh Vinh Phuc	26	Thi xa Phuc Yen	2	Xa Tien Chau	10	260210	Tỉnh Vĩnh Phúc	Thị xã Phúc Yên	Xã Tiền Châu
Tinh Vinh Phuc	26	Huyen Lap Thach	3			260300	Tỉnh Vĩnh Phúc	Huyện Lập Thạch	
Tinh Vinh Phuc	26	Huyen Lap Thach	3	Thi tran Lap Thach	1	260301	Tỉnh Vĩnh Phúc	Huyện Lập Thạch	Thị trấn Lập Thạch
Tinh Vinh Phuc	26	Huyen Lap Thach	3	Xa Quang Son	2	260302	Tỉnh Vĩnh Phúc	Huyện Lập Thạch	Xã Quang Sơn
Tinh Vinh Phuc	26	Huyen Lap Thach	3	Xa Ngoc My	3	260303	Tỉnh Vĩnh Phúc	Huyện Lập Thạch	Xã Ngọc Mỹ
